objectId,inSize,totalTime,generated
o66279,1713,113,True
o45225,1715,116,True
o76475,1716,116,True
o75613,1716,123,True
o43993,1718,121,True
o90391,1719,114,True
o32511,1719,123,True
o14485,1720,114,True
o9198,1721,116,True
o49496,1721,119,True
o60848,1723,123,True
o17436,1723,117,True
o67616,1724,116,True
o67661,1725,115,True
o4837,1725,148,True
o41699,1726,118,True
o31936,1727,121,True
o69745,1729,114,True
o69757,1730,119,True
o60375,1730,116,True
o46257,1730,112,True
o10026,1730,114,True
o64613,1731,117,True
o61622,1733,117,True
o74563,1734,118,True
o68726,1734,114,True
o24463,1734,115,False
o46408,1735,119,True
o83702,1738,115,True
o65949,1739,121,True
o38619,1739,119,True
o45595,1742,112,True
o79519,1743,116,True
o38540,1743,115,True
o25980,1745,113,True
o19155,1748,116,True
o69915,1750,115,True
o46394,1751,115,True
o79425,1752,114,True
o21114,1752,114,True
o61602,1756,122,True
o61594,1757,115,True
o60852,1757,110,True
o23086,1757,115,True
o21851,1758,116,True
o83293,1760,121,True
o78017,1761,119,True
o4832,1764,132,True
o69631,1767,115,True
o27361,1767,118,True
o21492,1768,118,True
o2231,1769,116,True
o56171,1770,115,True
o21469,1770,114,True
o14475,1770,115,True
o83270,1771,117,False
o21103,1776,117,True
o19087,1776,114,True
o78960,1777,117,True
o84873,1778,116,True
o83282,1778,118,True
o75602,1778,115,True
o6182,1778,114,True
o42456,1779,113,True
o13135,1779,115,True
o5146,1780,123,True
o69850,1781,123,True
o9405,1782,124,False
o22093,1782,114,True
o82305,1783,112,True
o47106,1783,112,True
o54552,1784,113,True
o90268,1785,114,True
o68297,1787,113,True
o30651,1787,112,True
o45189,1791,113,True
o83258,1793,114,True
o81686,1793,112,True
o90830,1795,115,True
o45159,1795,116,True
o7502,1797,116,True
o45596,1797,115,True
o45310,1798,115,True
o66157,1799,118,False
o58928,1801,113,True
o54550,1801,119,True
o70468,1802,113,True
o4836,1802,139,True
o25804,1803,115,True
o43042,1805,116,True
o17132,1805,113,True
o1262,1806,115,True
o17121,1807,117,True
o9886,1808,123,True
o9798,1809,117,True
o75096,1809,119,True
o60866,1809,114,True
o42171,1809,117,True
o82296,1810,116,True
o42529,1810,115,True
o38553,1812,110,True
o71413,1813,113,True
o17570,1815,115,True
o78137,1818,129,True
o38444,1818,115,True
o5214,1819,112,True
o36073,1820,117,True
o10013,1820,122,True
o62016,1821,114,True
o45184,1821,116,True
o90608,1823,122,True
o14412,1823,116,True
o59666,1826,127,True
o45405,1829,114,True
o89504,1830,125,True
o90072,1831,120,True
o73996,1832,120,True
o16434,1832,122,True
o21095,1835,117,True
o33966,1836,115,True
o3454,1840,124,True
o90728,1841,112,True
o64888,1841,123,False
o74562,1842,117,True
o58612,1842,119,False
o20254,1842,119,True
o68301,1845,114,True
o81742,1847,121,True
o67500,1848,124,True
o58445,1848,116,True
o72189,1849,116,True
o9813,1853,156,True
o58602,1853,116,True
o67146,1856,112,True
o69218,1857,114,True
o83393,1858,122,True
o4264,1860,115,True
o12625,1861,116,True
o5163,1863,122,True
o19062,1864,114,True
o48421,1865,123,True
o6208,1867,122,True
o58927,1867,115,True
o5116,1867,120,True
o14512,1867,115,True
o82298,1869,118,True
o43232,1871,116,True
o33939,1872,118,True
o60278,1873,117,True
o32498,1873,114,True
o74424,1874,114,True
o58317,1874,115,True
o17520,1874,116,True
o54557,1875,131,True
o53515,1876,117,True
o37090,1876,115,True
o76473,1877,128,True
o63383,1877,117,False
o47263,1877,117,True
o16591,1877,117,False
o13149,1877,122,True
o53092,1878,114,True
o16426,1879,116,False
o47838,1880,120,True
o9764,1881,125,True
o11781,1881,117,True
o26565,1882,117,True
o71320,1885,125,True
o37614,1887,124,False
o8466,1890,127,True
o82678,1894,115,True
o61606,1894,115,True
o69974,1895,115,True
o75094,1896,115,True
o83675,1898,117,True
o9784,1902,144,True
o90822,1902,120,True
o9397,1903,122,False
o65456,1903,116,False
o44459,1903,116,True
o90710,1907,117,True
o79423,1907,124,True
o76740,1907,113,True
o45211,1913,125,True
o85875,1914,115,True
o83140,1917,121,True
o75598,1917,114,True
o45232,1917,116,True
o90619,1918,115,True
o74168,1918,114,True
o82674,1919,121,True
o33687,1921,122,True
o48009,1922,123,True
o71268,1924,114,True
o42290,1925,116,True
o37097,1927,112,True
o40753,1928,126,True
o14426,1929,116,True
o59669,1932,117,True
o20259,1932,113,True
o68326,1933,115,True
o41221,1933,123,True
o30230,1933,129,True
o26592,1937,112,True
o66294,1938,115,True
o19103,1939,115,True
o63318,1940,121,True
o90720,1942,113,True
o51259,1945,114,False
o66151,1946,115,True
o90138,1947,113,True
o29961,1947,116,True
o10555,1947,116,True
o11803,1948,116,True
o19067,1949,112,True
o73927,1950,126,True
o37721,1950,122,True
o44462,1952,116,True
o72205,1955,115,True
o40357,1955,118,True
o66201,1957,111,True
o14457,1958,114,True
o71479,1960,118,True
o69138,1960,121,True
o66329,1960,119,True
o65703,1961,119,True
o61343,1961,116,True
o90280,1963,113,True
o19185,1963,117,True
o64611,1965,123,True
o20377,1967,118,True
o7633,1969,123,True
o7383,1970,122,True
o33925,1970,115,True
o44205,1971,115,True
o13129,1971,125,True
o58603,1972,115,True
o90706,1973,116,True
o66158,1973,120,True
o49779,1973,116,True
o6232,1975,131,True
o9409,1976,113,False
o61505,1976,118,True
o5462,1976,113,True
o9207,1977,117,True
o65450,1977,113,True
o69760,1979,113,True
o64557,1981,122,True
o63475,1981,120,True
o27840,1982,116,True
o9819,1983,127,True
o9401,1983,121,False
o71313,1983,126,True
o63552,1983,118,True
o58599,1985,114,True
o57644,1985,127,True
o45190,1985,116,True
o5844,1987,115,True
o30476,1987,117,True
o39146,1992,115,True
o21849,1992,116,True
o9519,1993,118,True
o90685,1993,115,True
o14474,1994,119,True
o89709,1998,125,False
o82149,1998,125,True
o42607,1998,124,True
o90812,2000,121,True
o43729,2002,124,True
o5028,2003,114,True
o8473,2004,116,True
o63323,2004,117,False
o61630,2004,122,True
o9500,2007,114,True
o48095,2008,118,True
o50111,2010,114,True
o63181,2011,115,True
o25939,2011,114,True
o62968,2015,114,True
o60847,2018,125,True
o47122,2020,119,True
o30593,2021,114,True
o9367,2022,111,False
o63935,2022,122,True
o67351,2023,115,True
o74957,2024,123,True
o15330,2024,115,True
o61583,2029,117,True
o17687,2030,116,True
o82156,2033,114,True
o66053,2036,115,True
o63329,2036,121,True
o60227,2036,122,True
o19057,2036,115,True
o45263,2037,129,True
o90257,2040,115,True
o21909,2040,116,True
o57168,2041,117,True
o65507,2043,114,True
o16424,2043,113,True
o69744,2044,124,True
o12605,2047,115,True
o73026,2049,121,True
o51080,2049,115,True
o69752,2053,117,True
o64824,2054,125,True
o22094,2056,117,False
o16458,2056,120,False
o88671,2060,115,True
o25978,2060,118,True
o6027,2061,117,True
o65608,2063,113,True
o90730,2064,113,True
o12610,2064,115,True
o73022,2068,117,True
o32665,2068,116,False
o70337,2069,115,False
o13093,2072,113,True
o66330,2074,113,True
o83077,2077,118,False
o44203,2077,115,True
o76743,2079,115,True
o72180,2082,117,True
o6271,2082,118,True
o79473,2085,116,False
o9899,2086,119,True
o66063,2087,116,True
o32495,2088,114,True
o15292,2089,127,True
o81746,2090,111,True
o65642,2090,121,True
o87890,2093,116,True
o65486,2095,117,True
o90958,2097,113,True
o14459,2098,117,True
o27713,2102,118,True
o30701,2104,112,True
o10079,2104,120,True
o42217,2109,161,True
o47712,2110,117,True
o82377,2111,115,True
o9943,2113,120,True
o58622,2113,115,True
o64027,2114,120,True
o71155,2119,129,True
o73027,2123,122,True
o44253,2123,124,True
o42293,2125,122,True
o9962,2127,122,True
o83938,2127,112,True
o73815,2127,117,True
o28131,2128,115,True
o15203,2131,133,True
o65467,2134,117,True
o25733,2134,121,True
o9872,2137,117,True
o52821,2139,123,True
o90894,2140,114,True
o12505,2140,115,True
o69749,2141,121,True
o56013,2142,116,True
o83138,2143,112,True
o47066,2143,116,True
o76907,2144,127,True
o9940,2146,264,True
o90690,2147,116,True
o67599,2147,114,True
o71311,2148,116,True
o42301,2150,117,True
o11800,2150,113,True
o56103,2151,115,True
o89670,2153,117,True
o82686,2154,115,True
o57453,2154,116,True
o53518,2154,115,True
o82719,2157,115,True
o62957,2157,114,True
o54615,2157,112,True
o5251,2158,116,True
o5161,2160,114,True
o30013,2160,118,True
o6193,2161,136,True
o47115,2161,113,True
o60861,2163,117,True
o9961,2164,117,True
o9891,2164,117,True
o44008,2164,115,True
o82671,2166,115,True
o82651,2167,118,True
o78477,2167,116,True
o68444,2168,114,True
o42300,2168,117,True
o16623,2168,114,True
o16709,2169,116,True
o4261,2170,114,True
o83291,2171,115,True
o83275,2174,114,True
o55443,2174,114,True
o6378,2177,116,True
o73816,2179,118,True
o9887,2182,115,False
o61627,2184,117,True
o44135,2184,112,True
o10217,2186,117,True
o82148,2187,116,True
o80803,2187,115,True
o61587,2189,115,True
o49536,2189,115,True
o74564,2190,119,True
o36264,2196,113,True
o30654,2196,115,True
o75589,2198,116,True
o56748,2198,117,True
o17602,2198,118,True
o75560,2199,113,True
o66687,2199,116,True
o90913,2200,117,True
o63941,2200,115,True
o42609,2200,114,True
o64698,2201,117,True
o6194,2201,116,True
o61613,2202,115,True
o3920,2206,116,True
o24621,2207,117,True
o85196,2208,115,True
o9348,2209,114,False
o39529,2210,113,True
o34759,2211,118,True
o13136,2211,116,True
o73919,2212,117,True
o82923,2217,115,True
o82676,2217,115,True
o37415,2218,116,True
o20530,2218,122,True
o90285,2219,113,True
o32494,2219,116,True
o43210,2220,120,True
o73962,2221,113,True
o12210,2224,116,True
o9775,2225,149,True
o64856,2227,122,True
o60983,2229,123,True
o46176,2229,113,True
o44295,2230,115,True
o64699,2237,117,True
o34336,2237,114,True
o43196,2240,114,True
o81649,2242,115,True
o11795,2242,125,True
o5147,2248,115,True
o67027,2249,115,True
o42307,2250,115,True
o61638,2251,115,True
o9958,2253,157,True
o61646,2253,116,True
o78735,2254,120,True
o79563,2255,123,True
o76459,2258,120,True
o5475,2258,114,True
o14742,2258,114,True
o78136,2264,115,True
o66606,2264,113,True
o90210,2265,111,True
o62963,2271,116,True
o30231,2271,118,True
o69763,2272,115,True
o9771,2273,117,True
o29812,2274,113,True
o73953,2275,119,True
o81562,2276,115,True
o72181,2277,115,True
o65885,2277,121,True
o30153,2279,116,True
o71299,2280,119,True
o68724,2281,114,True
o30655,2285,113,True
o58471,2289,114,False
o85208,2290,114,True
o47952,2291,116,True
o42027,2291,114,True
o80830,2294,117,True
o29990,2294,113,True
o67274,2296,117,True
o82704,2297,119,True
o9810,2299,116,True
o90726,2299,114,True
o61624,2301,115,True
o42305,2301,115,True
o91132,2303,115,True
o68447,2304,111,True
o90676,2308,116,True
o13017,2308,115,True
o56020,2309,124,True
o15735,2310,124,True
o77397,2311,131,True
o4236,2318,123,True
o47108,2320,114,True
o82696,2324,123,True
o26201,2330,111,True
o66204,2332,120,True
o36440,2333,123,True
o2109,2333,119,True
o30949,2336,116,True
o9895,2339,120,True
o16439,2341,114,True
o51078,2343,114,True
o36252,2344,111,True
o51257,2346,114,False
o83357,2348,114,True
o19365,2348,113,True
o90783,2349,115,True
o61598,2351,118,True
o12455,2351,118,True
o9879,2352,204,True
o63683,2355,111,True
o61599,2358,116,True
o16528,2358,117,True
o45199,2361,118,True
o21080,2362,129,True
o6227,2367,114,True
o58606,2368,115,True
o62819,2374,124,True
o36572,2377,115,True
o5233,2379,124,True
o90681,2381,117,True
o74176,2381,113,True
o70373,2381,125,True
o8472,2386,115,True
o76474,2386,114,True
o6198,2386,125,True
o90686,2388,124,True
o73951,2389,115,True
o64886,2389,118,False
o74547,2390,121,True
o2050,2391,130,True
o9880,2392,159,True
o77298,2394,120,True
o65460,2398,126,True
o63324,2398,120,False
o90815,2410,125,True
o71328,2411,112,True
o82663,2412,114,True
o31638,2413,116,True
o89606,2414,114,False
o66694,2414,120,True
o65476,2414,114,True
o14405,2414,120,True
o86532,2417,114,True
o30614,2417,115,True
o674,2418,116,True
o31100,2418,114,True
o90802,2422,115,True
o90425,2422,116,True
o42306,2424,116,True
o10618,2424,114,True
o70644,2425,125,True
o6199,2426,135,True
o58478,2432,117,True
o31362,2434,116,True
o78738,2435,124,True
o30464,2436,116,True
o14421,2436,114,True
o66586,2437,115,True
o65427,2437,116,True
o69733,2440,119,True
o82963,2443,116,True
o27402,2444,125,True
o20385,2445,116,True
o88958,2447,112,True
o89218,2448,115,True
o39749,2448,116,True
o6180,2451,125,True
o48424,2452,125,True
o34384,2454,130,True
o82682,2456,119,True
o71153,2456,126,True
o79503,2460,113,True
o17988,2460,115,True
o16422,2460,125,True
o84268,2461,127,True
o83155,2461,125,True
o58466,2461,124,False
o82243,2462,116,False
o90384,2465,113,True
o41759,2467,132,True
o64782,2469,125,True
o16630,2470,117,False
o83137,2471,125,True
o70369,2472,116,True
o54619,2472,124,True
o90795,2474,125,True
o71847,2474,117,True
o52965,2474,128,False
o8452,2477,116,True
o51260,2477,124,True
o88605,2478,128,True
o74194,2478,123,True
o53033,2480,130,True
o5165,2480,115,True
o65710,2481,126,True
o5271,2481,113,True
o90618,2482,123,True
o90246,2482,114,True
o64612,2482,117,True
o369,2482,123,True
o19226,2483,117,True
o83689,2484,112,True
o30134,2484,114,True
o14458,2484,115,True
o58864,2485,116,False
o58462,2485,114,True
o16695,2486,115,False
o82721,2487,115,True
o81597,2489,112,True
o25781,2490,115,True
o20476,2490,112,True
o42580,2491,116,True
o70371,2494,115,True
o6184,2495,116,True
o48024,2495,116,True
o63327,2498,114,False
o68603,2501,118,True
o90289,2503,115,True
o60997,2503,117,True
o90651,2506,127,True
o31175,2508,114,True
o9385,2511,113,True
o66153,2511,118,True
o47656,2512,114,True
o82252,2513,116,True
o66073,2514,114,True
o13131,2514,118,True
o90347,2516,116,True
o19364,2522,127,True
o48427,2523,116,True
o19361,2526,113,True
o51258,2528,113,False
o82646,2529,114,True
o6376,2530,111,True
o40220,2531,113,True
o73930,2533,113,True
o56007,2533,116,True
o61804,2535,112,True
o8474,2537,116,True
o11670,2537,117,True
o83855,2538,116,True
o37714,2540,114,True
o90709,2545,111,True
o4231,2545,115,True
o48248,2548,116,True
o90938,2550,117,True
o44297,2551,118,True
o5219,2552,118,True
o40778,2552,115,True
o79452,2553,124,True
o61640,2553,119,True
o78478,2554,115,True
o55355,2554,119,False
o78061,2555,119,True
o64891,2555,116,False
o66281,2557,117,True
o61534,2558,117,True
o89605,2559,120,False
o47025,2560,115,True
o90967,2565,116,True
o82688,2568,119,True
o9902,2570,119,True
o89989,2573,125,True
o60880,2573,124,True
o8493,2575,129,True
o13695,2576,115,True
o73023,2577,125,True
o15125,2580,125,False
o66137,2584,116,True
o56041,2584,123,True
o28956,2584,117,True
o62773,2586,116,True
o39084,2589,113,True
o31350,2589,120,True
o58619,2592,115,True
o57651,2592,114,True
o54930,2592,116,True
o41343,2592,122,True
o27786,2594,117,True
o55334,2597,120,False
o9782,2600,253,True
o63661,2601,115,True
o28176,2603,113,True
o60975,2604,118,True
o60870,2605,126,True
o13101,2607,113,True
o6247,2610,115,True
o9950,2611,118,True
o30802,2613,112,True
o85194,2616,114,True
o63939,2616,116,True
o67665,2617,123,True
o24174,2618,117,True
o42552,2622,125,True
o68435,2625,126,True
o31339,2632,115,True
o90801,2639,122,True
o82712,2639,119,True
o6256,2641,140,True
o90215,2643,115,True
o30360,2645,115,True
o45807,2646,115,True
o24464,2648,130,True
o79604,2650,125,True
o33702,2650,117,True
o7574,2652,118,True
o12178,2652,126,True
o90727,2655,116,True
o61623,2655,121,True
o69975,2656,125,True
o54613,2657,120,True
o30568,2657,124,True
o90794,2658,119,True
o9785,2660,208,True
o90772,2661,114,True
o85186,2661,114,True
o90675,2664,114,True
o45134,2664,122,True
o65373,2665,116,True
o58449,2665,113,True
o82714,2668,117,True
o30776,2668,111,True
o77730,2671,113,True
o77402,2671,116,True
o81496,2675,118,True
o48492,2676,115,True
o10518,2676,114,True
o84344,2677,114,True
o61600,2677,115,True
o9792,2680,116,True
o53523,2681,115,True
o11481,2681,115,True
o7495,2685,117,True
o27787,2685,114,True
o83864,2688,117,True
o39484,2688,115,True
o12562,2688,115,True
o51256,2698,114,False
o74447,2699,116,True
o62073,2702,113,True
o44309,2702,115,True
o82706,2703,118,True
o78400,2705,114,True
o30275,2705,118,True
o61626,2706,117,True
o78895,2707,113,True
o48454,2707,113,True
o71409,2708,112,True
o45215,2708,114,True
o42599,2708,113,True
o64719,2709,113,False
o90700,2711,113,True
o76906,2712,114,True
o33964,2712,116,True
o70368,2719,118,True
o74461,2720,123,True
o29987,2722,122,True
o32672,2725,117,False
o68602,2728,128,True
o54544,2732,115,True
o63514,2733,118,True
o28617,2733,114,True
o39078,2734,112,True
o83167,2735,114,True
o37683,2740,116,False
o30940,2740,117,True
o21468,2741,112,True
o41730,2743,114,True
o8482,2746,120,True
o9942,2752,303,True
o69100,2752,116,True
o59664,2752,117,True
o31055,2752,116,True
o67022,2754,116,True
o88220,2755,125,True
o90313,2759,116,True
o27772,2763,117,True
o76853,2764,113,True
o24462,2764,118,True
o42566,2767,115,True
o39168,2768,113,True
o61778,2770,112,True
o45185,2772,120,True
o61603,2773,118,True
o6020,2773,125,True
o26197,2775,116,True
o16539,2777,116,True
o10078,2779,116,True
o4177,2783,116,True
o12283,2786,117,True
o91100,2787,121,True
o70370,2789,118,True
o31163,2789,117,True
o9503,2794,117,True
o63322,2794,117,False
o35233,2796,116,True
o41044,2798,117,True
o82654,2802,117,True
o7501,2804,116,True
o69099,2804,116,True
o82159,2805,116,True
o28235,2807,115,True
o45486,2811,127,True
o9795,2815,118,True
o65022,2815,116,False
o90796,2817,121,True
o30452,2817,125,True
o39080,2820,118,True
o55359,2821,128,False
o50683,2822,118,True
o44368,2822,113,True
o8480,2824,121,True
o16456,2826,118,False
o89793,2828,115,False
o61593,2828,127,True
o58210,2834,118,True
o12286,2841,115,True
o78896,2843,117,True
o63520,2843,119,True
o61607,2843,119,True
o55772,2843,124,True
o9878,2844,129,True
o90622,2845,124,True
o6330,2845,123,True
o43045,2846,113,True
o90645,2848,117,True
o44934,2849,119,True
o58052,2854,118,True
o91023,2855,123,True
o82378,2855,122,True
o70464,2855,116,True
o82653,2857,116,True
o13139,2857,113,True
o41750,2860,114,True
o82300,2862,116,True
o79018,2865,115,True
o74003,2865,117,True
o33701,2867,118,True
o76905,2869,146,True
o4180,2871,116,True
o64977,2874,125,True
o6195,2875,135,True
o60823,2877,118,True
o30060,2877,115,True
o71407,2879,117,True
o60837,2879,117,True
o19360,2880,120,True
o15131,2880,113,True
o8449,2881,115,True
o25761,2884,117,True
o17122,2890,119,True
o83292,2893,115,True
o24958,2893,116,True
o65477,2894,116,True
o72192,2896,123,True
o90774,2898,126,True
o57436,2898,114,True
o83289,2900,115,True
o90027,2901,112,True
o12378,2902,116,False
o68277,2904,114,True
o21771,2905,113,True
o35815,2907,115,True
o4181,2908,117,True
o90298,2910,120,True
o6230,2911,119,True
o83086,2912,133,True
o58372,2913,118,True
o83992,2914,121,True
o54977,2914,114,True
o80326,2916,120,True
o42288,2916,116,True
o65428,2917,117,True
o64859,2917,117,True
o28532,2918,115,True
o5988,2924,121,True
o13349,2926,115,True
o61634,2927,117,True
o37613,2930,121,False
o31032,2930,115,True
o42560,2931,116,True
o32437,2934,114,True
o59293,2936,115,True
o90733,2940,114,True
o82635,2943,116,True
o33700,2944,116,True
o39137,2946,115,True
o42601,2953,118,True
o73045,2954,118,True
o8489,2955,121,True
o45227,2955,129,True
o72198,2956,122,True
o60865,2956,113,True
o46813,2957,115,True
o87888,2958,121,False
o69742,2958,113,True
o64837,2959,119,True
o36599,2962,122,True
o90793,2967,115,True
o85913,2967,122,True
o41358,2968,115,True
o13404,2968,116,True
o41241,2969,122,True
o31042,2974,114,True
o5027,2979,117,True
o31835,2980,116,True
o9386,2982,118,False
o32806,2984,119,True
o54582,2986,116,True
o68806,2987,126,True
o79474,2988,116,True
o3906,2988,115,True
o69392,2989,117,True
o67023,2992,113,True
o8469,2995,118,True
o1050,3004,123,True
o61597,3005,115,True
o58211,3007,128,True
o49732,3007,116,True
o53698,3009,124,True
o45019,3009,114,True
o35166,3009,117,True
o42181,3011,123,False
o32069,3013,115,True
o6294,3019,115,True
o89638,3022,116,True
o74180,3022,119,True
o82694,3027,122,True
o71323,3028,123,True
o31121,3028,121,True
o90702,3032,116,True
o44194,3033,138,True
o42568,3034,114,True
o61645,3035,115,True
o9359,3036,115,False
o49232,3036,121,True
o33693,3037,122,False
o6177,3041,124,True
o30213,3041,115,True
o5966,3042,118,True
o1505,3042,111,True
o39097,3044,116,True
o69968,3045,116,True
o64878,3045,117,False
o79419,3047,113,False
o61771,3048,123,True
o43298,3048,118,True
o90771,3049,117,True
o2067,3049,117,True
o55088,3050,116,True
o73041,3052,116,True
o3907,3053,116,True
o42575,3055,117,True
o65914,3056,115,True
o42140,3061,139,True
o60275,3064,115,True
o31060,3067,111,True
o20484,3068,114,True
o62969,3069,116,True
o6213,3069,127,True
o67670,3070,116,False
o81522,3074,114,True
o61616,3074,118,True
o41266,3075,114,True
o83290,3077,115,True
o75561,3083,113,True
o11514,3091,115,True
o86222,3094,117,True
o30491,3096,117,True
o11171,3098,116,True
o61644,3102,113,True
o90766,3106,116,True
o42598,3107,117,True
o6214,3109,135,True
o90658,3110,119,True
o41800,3110,117,True
o82664,3112,116,True
o64716,3118,117,True
o31109,3119,115,True
o42576,3121,119,True
o67025,3126,121,True
o33729,3126,114,True
o41283,3130,126,True
o57437,3131,114,True
o30119,3131,113,True
o89099,3132,111,True
o68597,3135,115,True
o73018,3142,115,True
o89532,3144,116,True
o31132,3151,113,True
o30286,3151,116,True
o82647,3152,119,True
o41780,3153,117,True
o90652,3155,114,True
o21062,3158,175,True
o61000,3159,133,True
o82655,3162,118,True
o47261,3162,115,True
o82380,3165,116,True
o82637,3166,114,True
o9516,3168,115,True
o30856,3169,116,True
o82199,3171,115,True
o71405,3173,113,True
o26217,3174,117,True
o23176,3174,118,True
o79054,3175,115,False
o34898,3175,115,True
o9388,3178,118,True
o31008,3178,114,True
o9541,3179,116,False
o45395,3179,117,False
o20531,3180,124,True
o70440,3187,117,True
o57236,3187,118,True
o90951,3188,123,True
o73108,3189,116,True
o42578,3190,117,True
o7381,3191,117,True
o52822,3191,125,False
o91594,3194,113,True
o91089,3194,116,True
o68398,3194,117,True
o44288,3195,118,True
o91593,3205,113,True
o91088,3205,122,True
o13137,3206,114,True
o9398,3209,115,False
o30510,3209,123,True
o90776,3210,126,True
o41223,3215,117,True
o31158,3216,124,True
o38445,3218,115,True
o90953,3220,127,True
o16461,3222,116,False
o13402,3225,120,True
o80829,3226,116,True
o60876,3226,114,True
o13110,3226,119,True
o61799,3229,112,True
o4844,3229,113,True
o29991,3237,112,True
o61609,3239,115,True
o69913,3241,116,True
o6245,3241,113,True
o90732,3242,112,True
o57652,3242,114,True
o31108,3243,113,True
o17417,3246,111,True
o61001,3248,122,True
o76440,3249,116,True
o45806,3253,120,True
o90068,3255,115,True
o84051,3255,117,True
o74551,3257,120,True
o90816,3258,116,True
o83276,3264,121,True
o47005,3271,116,True
o50667,3279,130,False
o45752,3282,121,True
o21061,3285,157,True
o60981,3286,124,True
o10314,3286,124,True
o82666,3288,119,True
o30871,3289,116,True
o6137,3292,125,True
o5254,3292,117,True
o30832,3295,117,True
o9390,3296,117,True
o69957,3296,124,True
o4833,3297,125,True
o12236,3304,114,True
o9968,3306,121,True
o90797,3312,116,True
o30305,3313,113,True
o91102,3319,126,True
o6189,3319,116,True
o10566,3320,114,True
o1006,3321,114,True
o7382,3327,115,True
o30962,3329,114,True
o90290,3330,117,True
o10505,3330,114,True
o68601,3332,127,True
o27789,3332,120,True
o11689,3334,117,True
o53159,3337,118,True
o25805,3339,125,True
o16067,3339,124,True
o51177,3341,112,True
o65678,3342,123,True
o24468,3343,131,True
o83253,3344,124,True
o64015,3347,120,True
o42148,3352,115,True
o35905,3353,117,True
o62958,3354,114,True
o4850,3355,121,True
o79504,3356,123,True
o67270,3356,114,True
o60864,3356,114,True
o66203,3357,128,True
o13095,3358,116,True
o14744,3362,114,True
o60982,3371,119,True
o65465,3372,116,True
o66139,3375,119,True
o8485,3384,120,True
o41326,3385,114,True
o62964,3392,115,True
o6290,3393,115,True
o73950,3395,115,True
o90745,3400,114,True
o90646,3402,118,True
o22580,3402,115,False
o76465,3404,115,True
o70016,3408,112,True
o46412,3412,112,True
o33928,3413,127,True
o12458,3413,116,True
o74594,3418,117,True
o33714,3418,115,False
o90617,3421,118,True
o48021,3422,115,True
o62972,3423,115,True
o65679,3424,122,True
o42041,3426,119,True
o19114,3426,112,True
o8477,3429,117,True
o66610,3432,114,True
o55162,3432,113,True
o9852,3433,120,True
o47111,3433,123,True
o74591,3435,115,True
o41347,3435,127,True
o10617,3435,115,True
o60846,3437,114,True
o15210,3437,123,True
o41201,3442,115,True
o41530,3447,115,True
o16711,3450,116,False
o67370,3452,116,True
o90814,3453,118,True
o63659,3453,131,True
o16744,3454,112,True
o82351,3456,115,True
o72570,3459,118,True
o48002,3459,115,True
o90322,3462,114,True
o45398,3462,114,False
o39493,3471,123,True
o45214,3480,136,True
o9520,3483,120,True
o70256,3486,112,True
o42546,3488,126,True
o84343,3489,115,True
o41362,3490,117,True
o30398,3492,117,True
o70372,3494,116,True
o56014,3494,128,True
o30411,3496,116,True
o55595,3497,118,True
o89616,3501,115,False
o9874,3502,171,True
o8461,3502,117,True
o9769,3514,114,True
o75562,3516,120,True
o30284,3517,112,True
o31089,3519,122,True
o7287,3520,117,True
o41548,3524,115,True
o30265,3528,115,True
o39780,3529,116,True
o12508,3531,118,True
o1329,3532,117,True
o47239,3533,122,True
o74931,3534,114,True
o61620,3535,118,True
o65677,3537,113,True
o68630,3545,138,True
o16791,3545,129,True
o62651,3552,114,True
o81186,3553,127,True
o82708,3555,126,True
o83760,3556,114,True
o9875,3561,219,True
o65485,3561,115,True
o7392,3567,116,True
o68725,3576,126,True
o6770,3576,116,True
o90669,3579,125,True
o6767,3581,117,True
o65653,3581,114,True
o61637,3583,112,True
o51161,3583,118,True
o82239,3585,112,True
o79893,3602,145,True
o79727,3603,115,True
o53110,3605,120,True
o9894,3611,137,True
o48339,3611,121,True
o6241,3612,116,True
o90648,3613,116,True
o85190,3613,117,True
o9363,3620,115,False
o84052,3624,120,True
o27839,3630,117,True
o58212,3631,116,True
o90119,3637,114,True
o48810,3644,117,True
o13655,3646,120,True
o31058,3647,124,True
o4842,3658,152,True
o28613,3663,119,True
o9349,3665,127,False
o21862,3665,116,True
o8478,3666,119,True
o30271,3671,126,True
o12296,3676,115,True
o14497,3678,117,True
o42888,3680,117,True
o25768,3680,118,True
o22583,3682,131,False
o71300,3684,118,True
o82649,3685,119,True
o55357,3686,117,True
o82323,3687,115,True
o77299,3688,122,True
o54560,3688,116,True
o65372,3689,121,True
o27258,3692,116,False
o46566,3694,114,True
o82657,3695,124,True
o48406,3698,120,True
o42286,3699,121,True
o69741,3700,112,True
o78062,3701,122,True
o61601,3704,116,True
o1707,3704,115,True
o9827,3713,126,True
o27788,3713,119,True
o43114,3717,124,True
o53702,3721,113,True
o55254,3723,122,True
o57435,3727,115,True
o16558,3727,126,False
o90759,3729,124,True
o64718,3730,119,True
o71154,3732,118,True
o89003,3740,119,True
o60302,3742,124,True
o44911,3743,128,True
o41510,3745,116,True
o65916,3746,113,True
o41248,3748,114,True
o7516,3751,113,True
o65942,3759,114,True
o19005,3760,110,True
o60984,3766,112,True
o19065,3770,125,True
o81880,3774,125,True
o43230,3777,114,True
o61585,3780,112,True
o60973,3786,118,True
o65503,3793,120,True
o30322,3798,117,True
