objectId,inSize,totalTime,generated
kb_897_Normalized,24445,125,True
kb_762_Normalized,24522,127,True
kb_940_Normalized,24538,122,True
kb_104_Normalized,24545,120,True
kb_765_Normalized,24568,117,True
kb_939_Normalized,24596,127,True
kb_103_Normalized,24603,126,True
kb_208_Normalized,24611,125,True
kb_764_Normalized,24649,132,True
kb_763_Normalized,24654,128,True
kb_1043_Normalized,24827,136,True
kb_83_Normalized,24853,130,True
kb_957_Normalized,24856,127,True
kb_1041_Normalized,24863,124,True
kb_955_Normalized,24890,128,True
kb_1042_Normalized,24911,128,True
kb_956_Normalized,24940,126,True
kb_84_Normalized,25002,125,True
kb_86_Normalized,25013,127,True
kb_517_Normalized,25083,134,True
kb_545_Normalized,25094,126,True
kb_44_Normalized,25097,119,True
kb_85_Normalized,25102,122,True
kb_543_Normalized,25130,127,True
kb_515_Normalized,25131,116,True
kb_516_Normalized,25166,129,True
kb_544_Normalized,25178,129,True
kb_43_Normalized,25186,120,True
kb_210_Normalized,25344,132,True
kb_209_Normalized,25344,125,True
kb_896_Normalized,25441,122,True
kb_862_Normalized,25570,118,True
kb_26_Normalized,25576,121,True
kb_24_Normalized,25612,124,True
kb_25_Normalized,25662,118,True
kb_142_Normalized,25678,118,True
kb_325_Normalized,25713,124,True
kb_139_Normalized,25741,119,True
kb_445_Normalized,25792,144,True
kb_863_Normalized,25829,122,True
kb_865_Normalized,25838,131,True
kb_444_Normalized,25873,133,True
kb_864_Normalized,25927,124,True
kb_694_Normalized,25969,123,True
kb_693_Normalized,26039,123,True
kb_326_Normalized,26040,124,True
kb_324_Normalized,26117,138,True
kb_91_Normalized,26158,117,True
kb_858_Normalized,26277,144,True
kb_305_Normalized,26351,131,True
kb_94_Normalized,26359,130,True
kb_304_Normalized,26409,131,True
kb_93_Normalized,26448,128,True
kb_861_Normalized,26463,126,True
kb_578_Normalized,26465,142,True
kb_92_Normalized,26481,140,True
kb_577_Normalized,26523,118,True
kb_860_Normalized,26552,132,True
kb_859_Normalized,26588,133,True
kb_530_Normalized,27128,132,True
kb_529_Normalized,27186,148,True
kb_1031_Normalized,27306,120,True
kb_1029_Normalized,27359,124,True
kb_1030_Normalized,27384,122,True
kb_162_Normalized,27461,126,True
kb_308_Normalized,27468,128,True
kb_307_Normalized,27548,123,True
kb_164_Normalized,27580,116,True
kb_163_Normalized,27658,129,True
kb_973_Normalized,27689,115,True
kb_767_Normalized,27733,123,True
kb_972_Normalized,27747,128,True
kb_766_Normalized,27826,121,True
kb_72_Normalized,27888,121,True
kb_71_Normalized,27971,130,True
kb_174_Normalized,28001,131,True
kb_176_Normalized,28072,122,True
kb_175_Normalized,28150,129,True
kb_398_Normalized,28303,122,True
kb_840_Normalized,28807,117,True
kb_494_Normalized,28822,118,True
kb_839_Normalized,28865,123,True
kb_496_Normalized,29102,120,True
kb_495_Normalized,29102,129,True
kb_901_Normalized,29432,120,True
kb_900_Normalized,29507,118,True
kb_95_Normalized,29771,121,True
kb_46_Normalized,29978,123,True
kb_96_Normalized,30053,128,True
kb_98_Normalized,30061,132,True
kb_45_Normalized,30067,127,True
kb_97_Normalized,30150,121,True
kb_336_Normalized,30404,120,True
kb_32_Normalized,30470,127,True
kb_335_Normalized,30474,126,True
kb_30_Normalized,30491,129,True
kb_899_Normalized,30498,129,True
kb_31_Normalized,30556,120,True
kb_328_Normalized,30716,134,True
kb_696_Normalized,30840,132,True
kb_695_Normalized,30910,139,True
kb_664_Normalized,30955,120,True
kb_663_Normalized,31013,121,True
kb_329_Normalized,31083,118,True
kb_327_Normalized,31160,124,True
kb_313_Normalized,31284,120,True
kb_312_Normalized,31342,118,True
kb_311_Normalized,32397,127,True
kb_310_Normalized,32477,118,True
kb_585_Normalized,32517,123,True
kb_438_Normalized,32567,127,True
kb_584_Normalized,32593,138,True
kb_437_Normalized,32648,134,True
kb_436_Normalized,32768,134,True
kb_771_Normalized,32924,121,True
kb_770_Normalized,33017,134,True
kb_969_Normalized,34937,141,True
kb_968_Normalized,34995,125,True
kb_1097_Normalized,35133,130,True
kb_1099_Normalized,35138,122,True
kb_1098_Normalized,35230,127,True
kb_363_Normalized,35757,128,True
kb_362_Normalized,35850,128,True
kb_668_Normalized,36144,120,True
kb_667_Normalized,36202,115,True
kb_567_Normalized,36267,127,True
kb_569_Normalized,36270,135,True
kb_568_Normalized,36362,124,True
kb_202_Normalized,36894,126,False
kb_594_Normalized,37556,121,True
kb_450_Normalized,37614,120,True
kb_593_Normalized,37632,118,True
kb_449_Normalized,37695,132,True
kb_448_Normalized,37808,122,True
kb_721_Normalized,39365,131,True
kb_720_Normalized,39435,120,True
kb_204_Normalized,39535,120,True
kb_203_Normalized,39535,131,True
kb_979_Normalized,39924,121,True
kb_978_Normalized,39982,131,True
kb_1100_Normalized,40291,117,True
kb_1102_Normalized,40311,122,True
kb_1101_Normalized,40403,137,True
kb_367_Normalized,40841,127,True
kb_366_Normalized,40934,139,True
kb_607_Normalized,41282,128,True
kb_606_Normalized,41340,136,True
kb_570_Normalized,41411,116,True
kb_572_Normalized,41429,141,True
kb_571_Normalized,41521,116,True
kb_323_Normalized,43828,127,True
kb_322_Normalized,43828,133,True
kb_724_Normalized,44424,115,True
kb_723_Normalized,44494,121,True
kb_120_Normalized,44653,133,True
kb_119_Normalized,44653,134,True
kb_621_Normalized,46296,126,True
kb_620_Normalized,46354,122,True
kb_390_Normalized,48898,122,True
kb_392_Normalized,52671,123,True
kb_391_Normalized,52746,149,True
kb_399_Normalized,53971,138,True
kb_401_Normalized,57748,123,True
kb_400_Normalized,57823,119,True
kb_678_Normalized,58217,131,True
kb_677_Normalized,58217,131,True
kb_190_Normalized,59083,140,True
kb_1116_Normalized,59995,122,True
kb_1115_Normalized,59995,130,True
kb_1114_Normalized,59995,132,True
kb_1113_Normalized,59995,130,True
kb_1117_Normalized,61106,130,True
kb_1120_Normalized,61116,135,True
kb_1119_Normalized,61116,134,True
kb_1118_Normalized,61118,132,True
kb_192_Normalized,61830,186,True
kb_191_Normalized,61914,123,True
kb_196_Normalized,64165,130,False
kb_198_Normalized,66927,122,True
kb_197_Normalized,67011,127,True
kb_1104_Normalized,70464,129,True
kb_1103_Normalized,70464,128,True
kb_662_Normalized,78689,129,True
kb_661_Normalized,78747,143,True
kb_1108_Normalized,82665,122,True
kb_1105_Normalized,82688,128,True
kb_1107_Normalized,82743,127,True
kb_1106_Normalized,82753,120,True
kb_676_Normalized,83817,125,True
kb_675_Normalized,83875,124,True
kb_714_Normalized,85599,141,True
kb_713_Normalized,85599,123,True
kb_1112_Normalized,87793,118,True
kb_1109_Normalized,87801,119,True
kb_1111_Normalized,87871,153,True
kb_1110_Normalized,87884,140,True
kb_710_Normalized,103644,155,True
kb_709_Normalized,103724,161,True
kb_712_Normalized,108655,120,True
kb_711_Normalized,108735,121,True
kb_735_Normalized,173259,122,True
kb_734_Normalized,173259,160,True
kb_743_Normalized,190224,200,True
kb_742_Normalized,190224,124,True
kb_809_Normalized,192347,192,True
kb_808_Normalized,192347,121,True
kb_807_Normalized,192347,122,True
kb_806_Normalized,192347,121,True
kb_739_Normalized,192372,144,True
kb_738_Normalized,192430,163,True
kb_821_Normalized,192561,177,True
kb_820_Normalized,192561,167,True
kb_485_Normalized,194742,138,True
kb_484_Normalized,194742,194,True
kb_240_Normalized,194805,128,True
kb_237_Normalized,194805,172,True
kb_490_Normalized,195736,124,True
kb_489_Normalized,195736,153,True
kb_488_Normalized,195736,129,True
kb_273_Normalized,196241,157,True
kb_269_Normalized,196241,193,True
kb_741_Normalized,197353,263,True
kb_740_Normalized,197411,121,True
kb_151_Normalized,198385,144,True
kb_150_Normalized,198385,133,True
kb_149_Normalized,198413,202,True
kb_797_Normalized,198702,128,True
kb_794_Normalized,198765,161,True
kb_815_Normalized,199025,196,True
kb_814_Normalized,199083,159,True
kb_479_Normalized,201012,123,True
kb_478_Normalized,201076,128,True
kb_228_Normalized,202601,182,True
kb_225_Normalized,202664,162,True
kb_255_Normalized,202912,137,True
kb_251_Normalized,202975,137,True
kb_805_Normalized,203809,142,True
kb_802_Normalized,203872,214,True
kb_145_Normalized,204148,129,True
kb_819_Normalized,204207,190,True
kb_144_Normalized,204218,134,True
kb_143_Normalized,204240,153,True
kb_818_Normalized,204265,173,True
kb_483_Normalized,205992,127,True
kb_482_Normalized,206056,234,True
kb_1011_Normalized,206636,135,True
kb_1008_Normalized,206636,150,True
kb_236_Normalized,207611,120,True
kb_233_Normalized,207674,177,True
kb_265_Normalized,207828,239,True
kb_261_Normalized,207891,137,True
kb_684_Normalized,208085,191,True
kb_683_Normalized,208143,188,True
kb_148_Normalized,209175,121,True
kb_147_Normalized,209245,134,True
kb_146_Normalized,209264,130,True
kb_708_Normalized,213137,122,True
kb_707_Normalized,213195,121,True
kb_999_Normalized,213666,125,True
kb_996_Normalized,213729,212,True
kb_1007_Normalized,218468,122,True
kb_1004_Normalized,218531,122,True
kb_1161_Normalized,1157933,141,True
